SaleID,CustomerID,StoreID,SaleDate,SalesChannel,PromotionID
1139,74,2.0,2024-08-29 15:13:00,Store,
1140,131,,2024-10-08 16:26:00,Online,
1141,124,,2024-02-27 16:34:00,Online,
1142,247,2.0,2024-04-25 14:34:00,Store,
1143,75,3.0,2024-10-11 21:59:00,Store,
1144,18,,2024-11-11 09:41:00,Online,
1145,123,4.0,2025-11-09 21:03:00,Store,
1146,186,,2024-11-12 19:44:00,Online,
1147,122,,2025-12-02 10:34:00,Online,
1148,202,,2025-02-01 09:58:00,Online,
1149,121,2.0,2024-09-18 13:05:00,Store,
1150,209,,2025-03-25 19:20:00,Online,5.0
1151,212,,2025-05-18 16:47:00,Online,
1152,52,,2024-12-06 20:27:00,Online,
1153,34,5.0,2025-12-16 13:32:00,Store,
1154,233,,2025-07-14 20:20:00,Online,
1155,228,,2025-10-18 19:11:00,Online,
1156,113,3.0,2024-05-19 09:25:00,Store,
1157,81,2.0,2025-08-12 10:07:00,Store,
1158,164,2.0,2025-08-31 19:26:00,Store,
1159,168,,2024-09-23 11:43:00,Online,
1160,189,4.0,2024-07-22 10:26:00,Store,
1161,12,,2025-08-07 12:01:00,Online,
1162,118,,2025-10-24 18:40:00,Online,
1163,87,5.0,2025-04-18 12:16:00,Store,
1164,77,3.0,2025-03-15 18:16:00,Store,5.0
1165,166,,2024-01-15 20:33:00,Online,
1166,61,2.0,2025-04-09 19:31:00,Store,
1167,148,,2024-07-14 21:17:00,Online,2.0
1168,145,,2024-07-30 18:13:00,Online,2.0
1169,15,3.0,2025-02-22 21:09:00,Store,
1170,128,4.0,2024-08-29 18:28:00,Store,
1171,41,,2024-03-28 09:30:00,Online,
1172,197,,2025-02-11 19:13:00,Online,
1173,49,1.0,2025-09-03 13:04:00,Store,
1174,182,,2024-12-06 12:30:00,Online,
1175,24,5.0,2025-11-17 21:38:00,Store,
1176,203,,2025-09-26 15:19:00,Online,
1177,100,5.0,2024-05-15 17:02:00,Store,
1178,240,3.0,2025-05-19 14:56:00,Store,
1179,73,3.0,2025-12-28 17:27:00,Store,8.0
1180,185,,2025-05-26 13:47:00,Online,
1181,136,4.0,2024-10-16 13:39:00,Store,
1182,257,,2024-06-17 14:47:00,Online,
1183,238,2.0,2024-06-03 17:54:00,Store,
1184,10,2.0,2024-02-25 12:11:00,Store,
1185,60,,2025-12-23 16:27:00,Online,
1186,251,4.0,2024-02-11 16:22:00,Store,
1187,76,1.0,2025-05-19 10:54:00,Store,
1188,87,,2024-07-27 13:11:00,Online,
1189,109,1.0,2025-07-30 19:37:00,Store,6.0
1190,256,,2025-03-02 10:15:00,Online,
1191,253,3.0,2024-01-27 13:43:00,Store,
1192,166,1.0,2025-08-27 10:53:00,Store,
1193,246,3.0,2025-04-16 20:42:00,Store,
1194,169,,2025-08-31 19:00:00,Online,
1195,167,,2025-11-02 18:28:00,Online,
1196,25,,2025-08-05 11:13:00,Online,
1197,29,,2024-10-16 14:51:00,Online,
1198,48,2.0,2025-07-14 18:24:00,Store,6.0
1199,64,4.0,2024-04-01 09:54:00,Store,
1200,79,4.0,2024-10-18 19:48:00,Store,
1201,159,,2025-03-18 20:51:00,Online,
1202,189,4.0,2025-01-02 19:06:00,Store,
1203,138,4.0,2025-04-01 15:30:00,Store,
1204,250,2.0,2024-04-02 21:27:00,Store,
1205,48,3.0,2025-03-20 19:27:00,Store,
1206,80,,2025-11-23 12:41:00,Online,7.0
1207,41,,2024-10-24 16:27:00,Online,
1208,66,,2025-05-04 13:09:00,Online,
1209,219,1.0,2024-11-03 12:33:00,Store,
1210,24,5.0,2025-07-18 10:58:00,Store,6.0
1211,292,,2025-04-20 19:46:00,Online,
1212,42,,2024-12-29 13:37:00,Online,4.0
1213,202,4.0,2024-07-02 21:11:00,Store,
1214,233,,2024-10-31 14:37:00,Online,
1215,136,2.0,2025-04-05 18:51:00,Store,
1216,133,,2024-08-04 11:05:00,Online,
1217,10,1.0,2024-04-18 15:34:00,Store,
1218,180,4.0,2024-01-14 11:41:00,Store,
1219,250,5.0,2025-11-04 20:38:00,Store,
1220,203,,2025-01-04 20:43:00,Online,
1221,4,1.0,2024-03-30 11:08:00,Store,
1222,247,2.0,2024-07-11 09:13:00,Store,2.0
1223,138,4.0,2024-03-29 13:49:00,Store,1.0
1224,239,,2024-06-05 20:44:00,Online,
1225,231,2.0,2025-04-27 09:55:00,Store,
1226,201,1.0,2024-10-28 18:53:00,Store,
1227,258,,2024-04-15 19:54:00,Online,
1228,284,,2025-05-22 20:37:00,Online,
1229,179,5.0,2024-02-07 16:25:00,Store,
1230,32,4.0,2025-11-25 16:14:00,Store,
1231,214,,2025-07-20 10:17:00,Online,6.0
1232,11,2.0,2025-04-04 20:27:00,Store,
1233,119,5.0,2025-04-25 14:28:00,Store,
1234,240,3.0,2025-12-02 14:58:00,Store,
1235,185,,2025-12-29 15:26:00,Online,
1236,150,,2024-06-14 18:13:00,Online,
1237,40,2.0,2024-03-29 19:30:00,Store,
1238,294,2.0,2024-04-13 21:26:00,Store,
1239,184,,2025-07-24 09:01:00,Online,6.0
1240,33,1.0,2024-06-27 17:02:00,Store,
1241,288,3.0,2025-09-24 12:07:00,Store,
1242,24,,2024-12-14 21:22:00,Online,
1243,278,1.0,2024-06-03 20:55:00,Store,
1244,225,,2025-12-24 09:59:00,Online,
1245,61,,2024-04-23 10:50:00,Online,
1246,57,2.0,2024-02-12 17:06:00,Store,
1247,150,,2025-01-05 11:46:00,Online,
1248,51,3.0,2025-06-02 16:46:00,Store,
1249,104,4.0,2024-12-08 11:07:00,Store,
1250,181,5.0,2024-01-07 12:53:00,Store,
1251,194,,2024-06-24 10:17:00,Online,
1252,126,5.0,2025-02-28 14:40:00,Store,
1253,71,,2025-03-07 21:14:00,Online,5.0
1254,186,,2025-04-14 17:50:00,Online,
1255,6,,2025-03-29 11:49:00,Online,5.0
1256,122,,2024-03-27 14:20:00,Online,1.0
1257,78,,2025-02-06 21:02:00,Online,
1258,263,,2024-02-29 19:45:00,Online,
1259,206,,2025-06-16 13:26:00,Online,
1260,156,,2025-12-18 17:55:00,Online,8.0
1261,202,2.0,2024-01-09 13:57:00,Store,
1262,106,,2025-12-18 15:28:00,Online,
1263,177,,2025-09-25 19:28:00,Online,
1264,102,,2025-10-26 15:49:00,Online,
1265,99,2.0,2024-03-27 09:34:00,Store,1.0
1266,283,3.0,2024-08-06 10:32:00,Store,
1267,15,,2025-10-12 11:01:00,Online,
1268,124,,2025-07-06 18:16:00,Online,6.0
1269,31,,2025-06-01 10:46:00,Online,
1270,182,1.0,2024-09-22 19:32:00,Store,
1271,3,2.0,2025-04-04 13:36:00,Store,
1272,274,,2025-08-18 18:45:00,Online,
1273,146,,2024-08-27 14:19:00,Online,
1274,194,2.0,2025-08-09 19:08:00,Store,
1275,112,,2024-04-17 14:33:00,Online,
1276,76,,2025-01-04 16:06:00,Online,
1277,32,2.0,2025-02-25 10:05:00,Store,
1278,40,5.0,2025-05-02 12:28:00,Store,
1279,266,,2025-02-16 18:35:00,Online,
1280,217,,2024-09-27 18:31:00,Online,
1281,214,,2025-12-06 16:46:00,Online,
1282,267,,2024-05-27 17:08:00,Online,
1283,295,2.0,2024-05-12 20:32:00,Store,
1284,81,,2025-04-11 16:02:00,Online,
1285,210,3.0,2025-01-13 10:38:00,Store,
1286,268,3.0,2025-08-08 13:02:00,Store,
1287,151,2.0,2024-11-08 14:19:00,Store,
1288,233,3.0,2024-05-25 21:37:00,Store,
1289,251,5.0,2024-10-17 12:11:00,Store,
1290,23,5.0,2024-12-23 10:55:00,Store,4.0
1291,244,,2024-12-11 21:24:00,Online,
1292,282,4.0,2024-05-15 21:08:00,Store,
1293,167,5.0,2025-11-14 16:09:00,Store,
1294,199,4.0,2025-11-11 18:26:00,Store,
1295,227,,2024-12-13 17:02:00,Online,
1296,298,3.0,2024-06-18 20:01:00,Store,
1297,287,5.0,2025-07-28 19:07:00,Store,6.0
1298,244,1.0,2025-08-06 17:12:00,Store,
1299,103,,2024-05-03 19:59:00,Online,
1300,126,,2024-10-08 21:13:00,Online,
1301,274,4.0,2025-08-16 16:05:00,Store,
1302,12,2.0,2025-08-26 09:31:00,Store,
1303,271,3.0,2025-02-28 09:55:00,Store,
1304,166,2.0,2024-04-03 10:06:00,Store,
1305,46,4.0,2024-07-06 13:49:00,Store,
1306,61,1.0,2024-03-01 18:20:00,Store,1.0
1307,166,1.0,2024-11-23 11:26:00,Store,3.0
1308,253,5.0,2025-09-03 18:15:00,Store,
1309,32,5.0,2025-01-29 10:17:00,Store,
1310,15,2.0,2025-02-20 10:30:00,Store,
1311,221,,2024-01-20 13:35:00,Online,
1312,65,4.0,2024-09-09 21:35:00,Store,
1313,257,2.0,2025-04-01 10:54:00,Store,
1314,126,4.0,2025-01-17 17:10:00,Store,
1315,1,,2025-07-22 16:02:00,Online,
1316,86,4.0,2025-09-27 13:41:00,Store,
1317,195,,2024-10-06 18:16:00,Online,
1318,262,2.0,2025-10-09 12:37:00,Store,
1319,154,1.0,2025-06-30 18:04:00,Store,
1320,156,,2024-05-23 20:35:00,Online,
1321,163,,2024-08-03 18:32:00,Online,
1322,232,3.0,2024-12-16 19:16:00,Store,4.0
1323,69,1.0,2025-09-05 14:01:00,Store,
1324,5,,2025-09-15 16:00:00,Online,
1325,251,,2025-02-27 17:57:00,Online,
1326,40,4.0,2025-07-05 10:50:00,Store,
1327,184,1.0,2024-12-27 15:52:00,Store,4.0
1328,114,,2024-07-16 16:00:00,Online,
1329,99,5.0,2025-11-27 20:22:00,Store,
1330,186,4.0,2024-08-14 12:31:00,Store,
1331,108,4.0,2025-12-21 20:38:00,Store,8.0
1332,88,5.0,2025-08-05 17:31:00,Store,
1333,290,5.0,2025-11-19 19:38:00,Store,
1334,74,5.0,2024-05-11 20:04:00,Store,
1335,141,1.0,2024-08-21 17:46:00,Store,
1336,130,,2025-12-10 19:34:00,Online,
1337,258,,2024-01-03 15:41:00,Online,
1338,286,,2024-02-23 14:27:00,Online,
1339,266,3.0,2024-10-07 10:43:00,Store,
1340,115,4.0,2025-06-13 21:02:00,Store,
1341,3,3.0,2025-06-29 16:20:00,Store,
1342,7,,2024-03-24 18:51:00,Online,1.0
1343,54,1.0,2024-03-17 12:12:00,Store,
1344,126,,2024-04-09 09:30:00,Online,
1345,172,,2025-08-29 21:40:00,Online,
1346,123,,2024-09-10 10:30:00,Online,
1347,266,1.0,2024-02-25 14:33:00,Store,
1348,49,5.0,2025-09-06 18:28:00,Store,
1349,18,1.0,2024-05-07 10:03:00,Store,
1350,250,5.0,2024-05-10 09:58:00,Store,
1351,53,,2025-10-03 15:04:00,Online,
1352,196,5.0,2025-07-26 09:18:00,Store,
1353,6,4.0,2024-08-26 18:50:00,Store,
1354,52,1.0,2025-03-14 18:39:00,Store,5.0
1355,53,1.0,2025-08-24 12:06:00,Store,
1356,100,,2025-08-30 21:53:00,Online,
1357,147,4.0,2024-05-09 19:32:00,Store,
1358,125,1.0,2025-09-27 16:11:00,Store,
1359,197,3.0,2024-03-02 11:19:00,Store,1.0
1360,189,1.0,2024-05-30 16:19:00,Store,
1361,75,5.0,2025-06-14 18:42:00,Store,
1362,177,2.0,2025-07-26 09:27:00,Store,
1363,175,4.0,2024-07-25 21:04:00,Store,
1364,170,,2025-04-23 18:44:00,Online,
1365,154,2.0,2025-08-02 14:39:00,Store,
1366,24,1.0,2024-04-17 16:56:00,Store,
1367,118,2.0,2025-10-16 12:44:00,Store,
1368,170,,2024-09-01 16:47:00,Online,
1369,95,,2025-01-19 12:25:00,Online,
1370,24,5.0,2024-01-07 14:00:00,Store,
1371,255,5.0,2024-04-27 11:18:00,Store,
1372,102,2.0,2025-01-03 09:01:00,Store,
1373,90,5.0,2024-08-12 13:46:00,Store,
1374,12,3.0,2024-09-08 11:12:00,Store,
1375,80,1.0,2024-04-13 09:53:00,Store,
1376,234,3.0,2024-12-12 12:19:00,Store,
1377,223,,2025-06-23 21:39:00,Online,
1378,289,,2024-03-07 10:09:00,Online,
1379,192,4.0,2024-07-15 17:24:00,Store,
1380,97,,2024-09-07 09:48:00,Online,
1381,168,3.0,2024-10-28 21:09:00,Store,
1382,277,1.0,2024-05-09 17:37:00,Store,
1383,34,4.0,2025-04-26 21:42:00,Store,
1384,192,4.0,2025-10-22 21:32:00,Store,
1385,192,4.0,2024-07-02 14:45:00,Store,
1386,298,5.0,2025-05-21 16:17:00,Store,
1387,113,,2025-10-27 09:13:00,Online,
1388,112,4.0,2025-04-07 12:25:00,Store,
1389,192,1.0,2025-08-08 11:59:00,Store,
1390,166,3.0,2024-05-17 21:05:00,Store,
1391,239,3.0,2024-08-23 18:02:00,Store,
1392,222,4.0,2025-03-12 16:29:00,Store,5.0
1393,81,1.0,2024-01-26 11:28:00,Store,
1394,257,1.0,2025-01-02 10:18:00,Store,
1395,61,1.0,2024-10-10 12:06:00,Store,
1396,101,,2025-07-13 12:21:00,Online,6.0
1397,71,,2024-07-14 20:38:00,Online,
1398,154,3.0,2025-07-10 13:00:00,Store,
1399,297,,2025-02-17 15:52:00,Online,
1400,196,,2024-01-13 16:41:00,Online,
1401,126,,2024-06-01 15:14:00,Online,
1402,265,5.0,2024-08-02 16:14:00,Store,
1403,237,1.0,2025-04-24 20:52:00,Store,
1404,214,4.0,2024-11-16 12:27:00,Store,
1405,72,2.0,2025-07-25 09:23:00,Store,6.0
1406,182,4.0,2025-05-26 21:42:00,Store,
1407,207,,2025-03-11 19:48:00,Online,
1408,12,1.0,2024-11-02 14:37:00,Store,
1409,219,,2024-05-22 11:21:00,Online,
1410,274,4.0,2024-07-28 15:04:00,Store,2.0
1411,88,5.0,2025-10-16 13:05:00,Store,
1412,251,2.0,2024-06-30 09:52:00,Store,
1413,65,5.0,2024-03-12 15:18:00,Store,1.0
1414,88,4.0,2025-01-12 17:00:00,Store,
1415,67,4.0,2025-02-04 11:07:00,Store,
1416,277,2.0,2024-03-11 15:57:00,Store,1.0
1417,167,5.0,2024-06-11 18:36:00,Store,
1418,104,2.0,2025-12-02 16:17:00,Store,
1419,205,2.0,2025-04-01 10:52:00,Store,
1420,292,,2025-06-22 14:58:00,Online,
1421,21,,2025-04-16 16:36:00,Online,
1422,234,3.0,2024-10-21 19:56:00,Store,
1423,90,2.0,2025-02-04 18:52:00,Store,
1424,235,2.0,2025-09-24 20:27:00,Store,
1425,202,,2025-12-16 18:06:00,Online,8.0
1426,150,,2024-10-07 19:34:00,Online,
1427,236,,2024-03-09 20:46:00,Online,
1428,63,,2025-02-25 21:35:00,Online,
1429,161,,2024-03-19 21:06:00,Online,1.0
1430,265,1.0,2024-06-17 13:13:00,Store,
1431,220,,2024-03-15 19:44:00,Online,1.0
1432,6,2.0,2024-07-18 15:02:00,Store,2.0
1433,43,2.0,2025-05-11 16:04:00,Store,
1434,242,,2025-12-31 16:08:00,Online,
1435,54,1.0,2024-06-23 09:38:00,Store,
1436,87,1.0,2025-07-01 20:25:00,Store,
1437,97,1.0,2024-06-06 16:22:00,Store,
1438,227,,2025-11-22 17:13:00,Online,
1439,53,3.0,2025-06-19 19:42:00,Store,
1440,3,4.0,2025-03-30 09:38:00,Store,
1441,123,1.0,2024-09-12 14:58:00,Store,
1442,173,,2025-03-07 09:00:00,Online,
1443,29,,2024-03-05 12:56:00,Online,
1444,23,1.0,2024-06-20 20:10:00,Store,
1445,98,5.0,2024-11-30 14:35:00,Store,3.0
1446,63,2.0,2024-05-03 12:13:00,Store,
1447,116,2.0,2024-01-16 15:41:00,Store,
1448,143,3.0,2025-04-14 12:04:00,Store,
1449,71,5.0,2024-02-14 10:56:00,Store,
1450,275,,2025-05-26 10:45:00,Online,
1451,49,4.0,2025-08-05 11:16:00,Store,
1452,69,3.0,2025-11-25 21:44:00,Store,
1453,172,5.0,2025-11-13 16:04:00,Store,
1454,120,1.0,2025-04-04 15:32:00,Store,
1455,64,4.0,2024-08-26 09:39:00,Store,
1456,31,4.0,2024-09-06 18:05:00,Store,
1457,193,1.0,2024-10-30 12:09:00,Store,
1458,228,,2024-08-31 20:38:00,Online,
1459,163,1.0,2024-12-02 11:17:00,Store,
1460,148,,2025-06-17 21:26:00,Online,
1461,176,5.0,2024-08-22 20:21:00,Store,
1462,268,,2024-02-25 19:15:00,Online,
1463,196,2.0,2024-08-15 18:55:00,Store,
1464,34,,2025-03-28 19:00:00,Online,5.0
1465,67,2.0,2024-02-23 19:09:00,Store,
1466,105,1.0,2025-08-29 17:53:00,Store,
1467,160,2.0,2025-03-12 20:29:00,Store,5.0
1468,147,2.0,2025-09-12 12:19:00,Store,
1469,41,,2024-10-05 21:30:00,Online,
1470,86,4.0,2025-01-03 15:24:00,Store,
1471,222,,2025-06-01 18:47:00,Online,
1472,196,1.0,2025-05-08 09:48:00,Store,
1473,79,2.0,2024-11-03 18:34:00,Store,
1474,157,4.0,2024-09-20 15:29:00,Store,
1475,37,4.0,2025-07-29 18:30:00,Store,6.0
1476,192,,2024-01-05 09:55:00,Online,
1477,213,,2025-01-18 16:25:00,Online,
1478,158,5.0,2025-01-17 15:31:00,Store,
1479,10,,2024-03-13 15:56:00,Online,1.0
1480,131,,2024-07-17 21:27:00,Online,
1481,251,3.0,2024-12-22 17:45:00,Store,
1482,218,,2025-10-28 15:59:00,Online,
1483,186,1.0,2024-09-05 16:02:00,Store,
1484,76,4.0,2025-12-15 19:41:00,Store,
1485,88,1.0,2024-05-30 13:15:00,Store,
1486,197,5.0,2025-10-21 20:58:00,Store,
1487,60,,2024-03-23 17:58:00,Online,1.0
1488,257,,2024-09-15 20:19:00,Online,
1489,158,,2025-11-05 15:37:00,Online,
1490,174,,2024-04-01 10:40:00,Online,
1491,108,,2024-12-18 11:17:00,Online,4.0
1492,185,1.0,2024-01-07 11:52:00,Store,
1493,214,,2025-12-14 15:33:00,Online,
1494,98,,2024-06-23 11:23:00,Online,
1495,258,,2024-07-21 16:11:00,Online,2.0
1496,94,,2024-07-09 12:03:00,Online,2.0
1497,56,,2025-03-27 19:58:00,Online,5.0
1498,82,1.0,2024-03-28 15:07:00,Store,
1499,52,3.0,2025-05-04 16:43:00,Store,
1500,299,,2024-01-08 19:37:00,Online,
1501,243,5.0,2024-04-09 12:33:00,Store,
1502,249,3.0,2025-06-16 21:17:00,Store,
1503,190,,2025-09-10 15:21:00,Online,
1504,123,,2024-12-17 14:52:00,Online,
1505,183,,2025-01-22 18:03:00,Online,
1506,243,,2024-04-12 09:29:00,Online,
1507,69,,2024-05-22 09:38:00,Online,
1508,128,5.0,2024-10-13 20:48:00,Store,
1509,244,2.0,2025-12-03 19:55:00,Store,
1510,125,3.0,2024-01-04 19:52:00,Store,
1511,114,,2024-02-16 21:47:00,Online,
1512,205,,2024-08-27 18:31:00,Online,
1513,294,,2024-03-24 14:27:00,Online,
1514,52,,2025-11-05 20:57:00,Online,
1515,74,,2024-10-27 18:12:00,Online,
1516,259,4.0,2025-08-08 21:54:00,Store,
1517,213,,2024-03-30 13:53:00,Online,
1518,229,,2025-04-23 11:57:00,Online,
1519,124,2.0,2025-05-08 19:34:00,Store,
1520,55,1.0,2025-11-06 20:05:00,Store,
1521,206,,2024-06-13 14:57:00,Online,
1522,244,,2024-08-13 20:16:00,Online,
1523,70,,2025-11-17 10:42:00,Online,
1524,47,,2025-10-10 20:31:00,Online,
1525,295,,2024-12-06 12:59:00,Online,
1526,176,4.0,2025-09-07 10:41:00,Store,
1527,288,,2025-10-31 19:50:00,Online,
1528,115,3.0,2025-03-23 21:14:00,Store,5.0
1529,97,,2024-12-14 20:37:00,Online,4.0
1530,1,5.0,2024-05-10 14:24:00,Store,
1531,199,,2025-07-02 12:54:00,Online,6.0
1532,267,,2025-11-26 21:08:00,Online,
1533,271,3.0,2024-04-19 15:00:00,Store,
1534,234,3.0,2024-08-12 16:43:00,Store,
1535,18,3.0,2024-05-29 20:42:00,Store,
1536,141,,2025-05-29 20:07:00,Online,
1537,111,4.0,2025-12-24 18:30:00,Store,8.0
1538,123,,2024-06-05 20:13:00,Online,
1539,290,4.0,2024-02-23 21:11:00,Store,
1540,82,,2024-11-02 19:58:00,Online,
1541,217,,2025-07-15 15:21:00,Online,
1542,271,,2025-02-04 15:04:00,Online,
1543,100,,2024-10-16 20:59:00,Online,
1544,68,5.0,2025-07-15 15:06:00,Store,
1545,158,,2024-02-25 20:19:00,Online,
1546,248,2.0,2025-08-14 11:28:00,Store,
1547,101,,2024-08-02 12:51:00,Online,
1548,220,2.0,2024-01-10 14:46:00,Store,
1549,87,,2025-01-20 15:43:00,Online,
1550,54,,2024-04-08 14:30:00,Online,
1551,196,2.0,2024-04-30 17:41:00,Store,
1552,126,2.0,2025-10-04 20:25:00,Store,
1553,89,,2025-02-10 16:19:00,Online,
1554,46,,2025-01-19 21:44:00,Online,
1555,228,1.0,2025-10-27 15:17:00,Store,
1556,282,5.0,2024-04-29 10:07:00,Store,
1557,294,,2024-08-18 09:37:00,Online,
1558,49,,2025-05-06 13:44:00,Online,
1559,223,2.0,2024-07-04 15:30:00,Store,2.0
1560,95,1.0,2025-12-31 21:34:00,Store,8.0
1561,195,1.0,2024-03-06 17:53:00,Store,
1562,61,5.0,2024-07-31 19:57:00,Store,
1563,123,2.0,2024-01-06 17:28:00,Store,
1564,83,3.0,2025-08-11 12:41:00,Store,
1565,184,5.0,2024-02-05 10:07:00,Store,
1566,1,1.0,2024-06-24 15:42:00,Store,
1567,274,5.0,2025-06-15 21:18:00,Store,
1568,268,,2025-05-17 20:20:00,Online,
1569,262,1.0,2024-12-26 18:34:00,Store,
1570,64,2.0,2024-02-15 12:02:00,Store,
1571,121,3.0,2024-05-17 18:35:00,Store,
1572,240,3.0,2024-05-11 20:39:00,Store,
1573,84,1.0,2024-09-23 15:41:00,Store,
1574,74,1.0,2024-09-17 19:27:00,Store,
1575,99,,2025-10-06 20:17:00,Online,
1576,262,4.0,2025-07-31 19:41:00,Store,
1577,195,5.0,2024-11-19 21:27:00,Store,
1578,64,5.0,2024-09-10 10:17:00,Store,
1579,46,3.0,2025-02-20 10:21:00,Store,
1580,116,1.0,2024-10-06 11:55:00,Store,
1581,54,,2025-01-21 12:24:00,Online,
1582,174,4.0,2024-05-06 11:33:00,Store,
1583,217,3.0,2024-04-07 17:22:00,Store,
1584,51,,2025-07-18 13:38:00,Online,6.0
1585,273,4.0,2024-07-04 14:51:00,Store,2.0
1586,263,,2024-09-22 09:43:00,Online,
1587,194,3.0,2025-11-04 11:09:00,Store,
1588,125,,2024-02-24 20:40:00,Online,
1589,215,,2024-09-12 19:38:00,Online,
1590,240,3.0,2024-07-06 16:22:00,Store,
1591,118,1.0,2025-06-17 20:56:00,Store,
1592,161,,2024-11-08 15:49:00,Online,
1593,123,,2025-10-11 10:04:00,Online,
1594,46,,2024-06-18 18:03:00,Online,
1595,6,,2025-07-21 16:51:00,Online,6.0
1596,273,,2025-05-06 16:32:00,Online,
1597,98,,2025-02-19 09:39:00,Online,
1598,263,3.0,2024-01-08 20:27:00,Store,
1599,271,,2024-09-07 20:42:00,Online,
1600,57,,2024-02-13 18:28:00,Online,
1601,39,2.0,2025-06-20 12:11:00,Store,
1602,217,2.0,2025-06-10 14:03:00,Store,
1603,128,,2025-01-17 10:21:00,Online,
1604,278,2.0,2024-04-30 13:19:00,Store,
1605,220,3.0,2024-01-03 20:40:00,Store,
1606,19,,2025-10-20 17:52:00,Online,
1607,183,4.0,2025-09-24 16:03:00,Store,
1608,55,2.0,2024-12-02 13:22:00,Store,
1609,52,2.0,2025-02-15 14:00:00,Store,
1610,280,1.0,2024-03-27 17:32:00,Store,
1611,252,4.0,2024-01-08 11:49:00,Store,
1612,187,2.0,2025-02-08 14:19:00,Store,
1613,56,,2025-07-03 21:17:00,Online,
1614,182,,2025-03-25 11:08:00,Online,5.0
1615,21,4.0,2024-04-23 12:18:00,Store,
1616,102,,2024-12-05 09:10:00,Online,
1617,216,4.0,2025-11-12 13:07:00,Store,
1618,167,,2025-11-29 20:08:00,Online,
1619,200,1.0,2025-02-13 17:46:00,Store,
1620,130,2.0,2024-01-22 11:09:00,Store,
1621,115,5.0,2024-02-23 19:53:00,Store,
1622,110,1.0,2024-01-09 15:30:00,Store,
1623,79,,2025-03-15 12:39:00,Online,5.0
1624,140,,2024-04-27 13:44:00,Online,
1625,53,,2025-03-15 12:30:00,Online,5.0
1626,77,2.0,2024-07-12 18:40:00,Store,2.0
1627,10,1.0,2024-07-15 11:27:00,Store,
1628,157,,2025-01-24 15:33:00,Online,
1629,219,5.0,2024-08-24 12:21:00,Store,
1630,156,3.0,2025-03-13 19:03:00,Store,5.0
1631,164,,2025-12-29 15:15:00,Online,8.0
1632,107,4.0,2024-02-23 19:47:00,Store,
1633,221,4.0,2024-10-13 18:06:00,Store,
1634,58,1.0,2025-01-07 14:19:00,Store,
1635,67,3.0,2025-11-30 17:49:00,Store,
1636,191,3.0,2025-08-26 17:38:00,Store,
1637,45,,2024-08-03 18:24:00,Online,
1638,68,2.0,2024-05-13 19:47:00,Store,
1639,51,5.0,2024-07-16 20:28:00,Store,
1640,104,2.0,2024-11-04 20:30:00,Store,
1641,150,3.0,2024-02-14 11:12:00,Store,
1642,188,1.0,2025-07-27 14:57:00,Store,
1643,170,,2024-03-10 16:26:00,Online,1.0
1644,69,5.0,2024-06-19 18:17:00,Store,
1645,63,,2024-03-03 21:44:00,Online,1.0
1646,265,4.0,2024-06-18 16:48:00,Store,
1647,106,2.0,2025-02-14 18:17:00,Store,
1648,5,,2025-08-08 12:37:00,Online,
1649,269,2.0,2025-06-09 16:32:00,Store,
1650,283,2.0,2024-10-30 20:17:00,Store,
1651,100,2.0,2024-02-16 17:15:00,Store,
1652,27,2.0,2024-10-11 11:17:00,Store,
1653,1,5.0,2024-08-03 17:07:00,Store,
1654,282,2.0,2025-01-12 14:05:00,Store,
1655,167,,2025-02-22 18:18:00,Online,
1656,183,3.0,2025-10-02 09:52:00,Store,
1657,277,,2024-06-29 13:01:00,Online,
1658,196,,2025-08-20 10:46:00,Online,
1659,283,4.0,2024-09-20 19:40:00,Store,
1660,105,4.0,2024-08-13 14:17:00,Store,
1661,233,4.0,2024-06-08 16:14:00,Store,
1662,135,2.0,2024-04-05 16:11:00,Store,
1663,93,1.0,2024-07-12 18:31:00,Store,2.0
1664,97,1.0,2025-02-07 19:38:00,Store,
1665,207,5.0,2025-03-12 12:29:00,Store,5.0
1666,197,1.0,2025-09-09 10:24:00,Store,
1667,128,,2025-10-21 09:08:00,Online,
1668,7,,2024-10-01 11:40:00,Online,
1669,209,,2024-01-10 21:06:00,Online,
1670,104,5.0,2024-12-12 20:05:00,Store,
1671,251,1.0,2024-06-16 13:21:00,Store,
1672,279,1.0,2025-07-10 20:17:00,Store,6.0
1673,249,2.0,2024-04-15 17:56:00,Store,
1674,149,3.0,2024-01-25 12:27:00,Store,
1675,58,1.0,2024-08-19 19:24:00,Store,
1676,183,3.0,2024-08-17 10:18:00,Store,
1677,50,,2024-05-01 14:59:00,Online,
1678,220,5.0,2025-09-11 11:11:00,Store,
1679,77,,2024-07-04 19:27:00,Online,
1680,54,4.0,2025-10-01 13:22:00,Store,
1681,136,,2025-11-08 14:59:00,Online,
1682,2,,2025-12-29 21:04:00,Online,
1683,76,4.0,2025-11-02 11:20:00,Store,
1684,135,,2024-03-09 10:36:00,Online,1.0
1685,198,4.0,2024-11-26 11:11:00,Store,3.0
1686,171,2.0,2025-09-08 21:40:00,Store,
1687,255,4.0,2025-01-27 15:35:00,Store,
1688,118,5.0,2025-06-29 17:52:00,Store,
1689,113,,2025-03-07 17:36:00,Online,5.0
1690,286,2.0,2024-07-27 09:23:00,Store,
1691,280,,2024-03-02 14:23:00,Online,
1692,80,,2024-05-22 13:29:00,Online,
